,DATE,Maximum Wind Speed,Moving Avg Wind Speed,Wind Linear Model
39863,1988-02-22,8.3,2.2600000000000002,2.1536526263401754
39864,1988-02-23,17.1,2.64,2.153715105322185
39865,1988-02-24,10.0,3.2800000000000002,2.153777584304187
39866,1988-02-25,8.8,3.22,2.1538400632861965
39867,1988-02-26,12.0,3.560000000000001,2.153902542268206
39868,1988-02-27,6.6,3.9200000000000004,2.153965021250208
39869,1988-02-28,15.5,4.1,2.1540275002322176
39870,1988-02-29,17.1,3.9200000000000004,2.154089979214227
39871,1988-03-01,12.1,3.8800000000000003,2.1541524581962292
39872,1988-03-02,11.0,3.2600000000000002,2.1542149371782386
39873,1988-03-03,7.1,2.58,2.154277416160248
39874,1988-03-04,7.8,2.22,2.1543398951422503
39875,1988-03-05,5.4,2.5200000000000005,2.1544023741242597
39876,1988-03-06,16.1,2.8200000000000007,2.154464853106269
39877,1988-03-07,16.1,2.88,2.1545273320882714
39878,1988-03-08,11.0,3.0400000000000005,2.154589811070281
39879,1988-03-09,7.3,3.0800000000000005,2.15465229005229
39880,1988-03-10,14.0,3.6,2.1547147690342925
39881,1988-03-11,17.6,3.7,2.154777248016302
39882,1988-03-12,20.7,4.74,2.1548397269983113
39883,1988-03-13,17.1,5.0200000000000005,2.1549022059803136
39884,1988-03-14,18.0,5.1,2.154964684962323
39885,1988-03-15,10.6,4.5200000000000005,2.1550271639443324
39886,1988-03-16,21.0,4.08,2.1550896429263346
39887,1988-03-17,15.0,2.9200000000000004,2.155152121908344
39888,1988-03-18,10.0,2.74,2.1552146008903463
39889,1988-03-19,4.8,2.3400000000000003,2.1552770798723557
39890,1988-03-20,16.5,2.2800000000000002,2.155339558854365
39891,1988-03-21,12.1,2.8400000000000007,2.1554020378363674
39892,1988-03-22,11.2,3.5800000000000005,2.155464516818377
39893,1988-03-23,14.0,4.1000000000000005,2.155526995800386
39894,1988-03-24,12.4,4.5600000000000005,2.1555894747823885
39895,1988-03-25,24.9,4.96,2.155651953764398
39896,1988-03-26,17.9,4.880000000000001,2.1557144327464073
39897,1988-03-27,18.1,4.3,2.1557769117284096
39898,1988-03-28,12.9,3.6000000000000005,2.155839390710419
39899,1988-03-29,6.6,3.4200000000000004,2.1559018696924284
39900,1988-03-30,7.2,3.0,2.1559643486744307
39901,1988-03-31,11.1,2.5800000000000005,2.15602682765644
39902,1988-04-01,14.5,2.56,2.1560893066384494
39903,1988-04-02,6.2,2.5200000000000005,2.1561517856204517
39904,1988-04-03,9.0,2.1600000000000006,2.156214264602461
39905,1988-04-04,6.7,1.9200000000000004,2.1562767435844705
39906,1988-04-05,10.3,1.9800000000000004,2.156339222566473
39907,1988-04-06,12.0,2.4800000000000004,2.156401701548482
39908,1988-04-07,6.1,2.5400000000000005,2.1564641805304916
39909,1988-04-08,13.5,2.3800000000000003,2.156526659512494
39910,1988-04-09,8.3,2.0800000000000005,2.1565891384945033
39911,1988-04-10,5.7,2.0600000000000005,2.1566516174765127
39912,1988-04-11,4.6,1.8200000000000003,2.156714096458515
39913,1988-04-12,7.2,1.86,2.1567765754405244
39914,1988-04-13,12.5,1.9400000000000006,2.1568390544225338
39915,1988-04-14,8.9,2.0800000000000005,2.156901533404536
39916,1988-04-15,5.7,2.1000000000000005,2.1569640123865454
39917,1988-04-16,8.3,1.7400000000000007,2.157026491368555
39918,1988-04-17,7.5,1.7000000000000004,2.157088970350557
39919,1988-04-18,5.5,2.04,2.1571514493325665
39920,1988-04-19,8.0,1.9600000000000004,2.157213928314576
39921,1988-04-20,14.5,1.9000000000000004,2.157276407296578
39922,1988-04-21,4.7,2.08,2.1573388862785876
39923,1988-04-22,7.3,2.2,2.157401365260597
39924,1988-04-23,11.0,1.8000000000000003,2.1574638442425993
39925,1988-04-24,9.8,1.8400000000000003,2.1575263232246087
39926,1988-04-25,8.0,1.9400000000000002,2.157588802206618
39927,1988-04-26,6.9,1.9400000000000002,2.1576512811886204
39928,1988-04-27,8.6,1.7200000000000002,2.1577137601706298
39929,1988-04-28,7.3,1.6400000000000001,2.157776239152639
39930,1988-04-29,6.5,1.6200000000000003,2.1578387181346415
39931,1988-04-30,5.2,1.7,2.157901197116651
39932,1988-05-01,10.3,1.7400000000000007,2.1579636760986602
39933,1988-05-02,9.4,1.8400000000000003,2.1580261550806625
39934,1988-05-03,9.5,1.9400000000000002,2.158088634062672
39935,1988-05-04,7.5,1.9000000000000004,2.1581511130446813
39936,1988-05-05,6.2,1.8800000000000003,2.1582135920266836
39937,1988-05-06,5.7,1.9200000000000004,2.158276071008693
39938,1988-05-07,8.8,1.78,2.1583385499907024
39939,1988-05-08,9.3,1.7400000000000002,2.1584010289727047
39940,1988-05-09,5.7,2.1400000000000006,2.158463507954714
39941,1988-05-10,6.7,2.3200000000000003,2.1585259869367235
39942,1988-05-11,11.0,2.2400000000000007,2.1585884659187258
39943,1988-05-12,11.9,2.3800000000000003,2.158650944900735
39944,1988-05-13,10.9,2.4600000000000004,2.1587134238827375
39945,1988-05-14,10.4,2.06,2.158775902864747
39946,1988-05-15,9.5,1.9000000000000004,2.1588383818467562
39947,1988-05-16,8.2,1.9000000000000004,2.1589008608287585
39948,1988-05-17,10.2,1.6800000000000002,2.158963339810768
39949,1988-05-18,11.9,1.86,2.1590258187927773
39950,1988-05-19,4.7,1.8600000000000005,2.1590882977747796
39951,1988-05-20,9.3,1.86,2.159150776756789
39952,1988-05-21,6.2,1.8400000000000003,2.1592132557387984
39953,1988-05-22,8.6,1.9600000000000004,2.1592757347208007
39954,1988-05-23,6.7,1.9000000000000004,2.15933821370281
39955,1988-05-24,5.7,2.0400000000000005,2.1594006926848195
39956,1988-05-25,9.8,1.8200000000000003,2.159463171666822
39957,1988-05-26,8.5,1.7200000000000002,2.159525650648831
39958,1988-05-27,6.0,1.8000000000000003,2.1595881296308406
39959,1988-05-28,6.7,1.8000000000000003,2.159650608612843
39960,1988-05-29,16.5,1.9600000000000002,2.1597130875948523
39961,1988-05-30,13.5,2.2800000000000002,2.1597755665768616
39962,1988-05-31,9.8,2.5200000000000005,2.159838045558864
39963,1988-06-01,11.9,2.46,2.1599005245408733
39964,1988-06-02,11.9,2.2800000000000002,2.1599630035228827
39965,1988-06-03,7.5,2.12,2.160025482504885
39966,1988-06-04,6.7,2.1400000000000006,2.1600879614868944
39967,1988-06-05,8.1,1.7600000000000002,2.160150440468904
39968,1988-06-06,10.4,1.6600000000000001,2.160212919450906
39969,1988-06-07,2.5,1.6000000000000003,2.1602753984329155
39970,1988-06-08,5.0,1.4000000000000004,2.160337877414925
39971,1988-06-09,6.5,1.0600000000000005,2.160400356396927
39972,1988-06-10,7.0,1.2200000000000004,2.1604628353789366
39973,1988-06-11,8.8,1.3000000000000003,2.160525314360946
39974,1988-06-12,8.0,1.3000000000000005,2.1605877933429483
39975,1988-06-13,7.3,1.6400000000000006,2.1606502723249577
39976,1988-06-14,6.5,1.6800000000000004,2.160712751306967
39977,1988-06-15,9.8,1.7600000000000002,2.1607752302889693
39978,1988-06-16,6.7,1.8200000000000003,2.1608377092709787
39979,1988-06-17,9.8,1.9400000000000006,2.160900188252988
39980,1988-06-18,8.0,1.8000000000000003,2.1609626672349904
39981,1988-06-19,9.5,1.8600000000000005,2.161025146217
39982,1988-06-20,9.1,1.8400000000000005,2.161087625199009
39983,1988-06-21,7.0,1.9000000000000004,2.1611501041810115
39984,1988-06-22,9.0,1.9200000000000006,2.161212583163021
39985,1988-06-23,9.3,1.7600000000000005,2.1612750621450303
39986,1988-06-24,9.2,1.7400000000000007,2.1613375411270326
39987,1988-06-25,6.0,1.5200000000000002,2.161400020109042
39988,1988-06-26,8.8,1.4600000000000004,2.1614624990910514
39989,1988-06-27,5.7,1.3600000000000005,2.1615249780730537
39990,1988-06-28,11.8,1.4200000000000004,2.161587457055063
39991,1988-06-29,8.0,1.5400000000000005,2.1616499360370725
39992,1988-06-30,7.3,1.7600000000000002,2.1617124150190747
39993,1988-07-01,14.0,1.9000000000000004,2.161774894001084
39994,1988-07-02,7.5,1.9600000000000002,2.1618373729830935
39995,1988-07-03,11.9,2.3000000000000007,2.161899851965096
39996,1988-07-04,8.0,2.2400000000000007,2.161962330947105
39997,1988-07-05,16.5,2.1800000000000006,2.1620248099291146
39998,1988-07-06,11.9,2.0800000000000005,2.162087288911117
39999,1988-07-07,7.9,2.1800000000000006,2.1621497678931263
40000,1988-07-08,11.0,1.8200000000000003,2.1622122468751357
40001,1988-07-09,11.2,1.7200000000000002,2.162274725857138
40002,1988-07-10,6.2,1.7800000000000005,2.1623372048391474
40003,1988-07-11,8.8,1.6400000000000001,2.1623996838211497
40004,1988-07-12,10.4,1.8200000000000003,2.162462162803159
40005,1988-07-13,12.4,2.3200000000000003,2.1625246417851685
40006,1988-07-14,14.4,2.5800000000000005,2.1625871207671707
40007,1988-07-15,15.4,2.7,2.16264959974918
40008,1988-07-16,8.8,3.0000000000000004,2.1627120787311895
40009,1988-07-17,13.0,2.7800000000000002,2.162774557713192
40010,1988-07-18,9.3,2.22,2.162837036695201
40011,1988-07-19,7.5,1.9400000000000006,2.1628995156772106
40012,1988-07-20,6.2,1.6400000000000001,2.162961994659213
40013,1988-07-21,7.9,1.4400000000000002,2.1630244736412223
40014,1988-07-22,6.7,1.6000000000000003,2.1630869526232317
40015,1988-07-23,7.8,1.7000000000000004,2.163149431605234
40016,1988-07-24,38.6,1.6200000000000003,2.1632119105872434
40017,1988-07-25,7.0,1.7000000000000004,2.1632743895692528
40018,1988-07-26,6.2,1.6600000000000006,2.163336868551255
40019,1988-07-27,13.9,1.5600000000000003,2.1633993475332645
40020,1988-07-28,8.7,1.5600000000000005,2.163461826515274
40021,1988-07-29,13.0,1.5200000000000005,2.163524305497276
40022,1988-07-30,6.7,1.5200000000000005,2.1635867844792855
40023,1988-07-31,6.9,1.7000000000000004,2.163649263461295
40024,1988-08-01,9.8,1.7600000000000002,2.1637117424432972
40025,1988-08-02,14.4,1.8400000000000003,2.1637742214253066
40026,1988-08-03,16.1,1.86,2.163836700407316
40027,1988-08-04,7.8,1.7200000000000002,2.1638991793893183
40028,1988-08-05,5.6,1.4600000000000004,2.1639616583713277
40029,1988-08-06,9.0,1.1600000000000004,2.164024137353337
40030,1988-08-07,7.3,1.2800000000000005,2.1640866163353394
40031,1988-08-08,10.4,1.3200000000000003,2.164149095317349
40032,1988-08-09,10.3,1.4800000000000004,2.164211574299358
40033,1988-08-10,7.2,1.6800000000000004,2.1642740532813605
40034,1988-08-11,8.9,1.8200000000000003,2.16433653226337
40035,1988-08-12,11.9,1.5400000000000003,2.1643990112453793
40036,1988-08-13,7.3,1.7200000000000002,2.1644614902273815
40037,1988-08-14,6.7,1.6400000000000001,2.164523969209391
40038,1988-08-15,7.3,1.48,2.1645864481914003
40039,1988-08-16,11.9,1.3000000000000003,2.1646489271734026
40040,1988-08-17,5.7,1.4600000000000002,2.164711406155412
40041,1988-08-18,5.3,1.4000000000000001,2.1647738851374214
40042,1988-08-19,7.6,1.6200000000000003,2.1648363641194237
40043,1988-08-20,7.3,1.7,2.164898843101433
40044,1988-08-21,9.0,1.9,2.1649613220834425
40045,1988-08-22,5.2,1.78,2.165023801065445
40046,1988-08-23,7.3,2.2,2.165086280047454
40047,1988-08-24,5.6,2.54,2.1651487590294636
40048,1988-08-25,17.6,2.56,2.165211238011466
40049,1988-08-26,15.0,2.48,2.1652737169934753
40050,1988-08-27,7.5,2.66,2.1653361959754847
40051,1988-08-28,6.5,2.18,2.165398674957487
40052,1988-08-29,11.0,1.7200000000000002,2.1654611539394963
40053,1988-08-30,5.0,1.7400000000000002,2.1655236329215057
40054,1988-08-31,7.7,2.06,2.165586111903508
40055,1988-09-01,8.0,2.2,2.1656485908855174
40056,1988-09-02,12.4,2.3200000000000003,2.165711069867527
40057,1988-09-03,8.0,2.32,2.165773548849529
40058,1988-09-04,10.0,2.38,2.1658360278315385
40059,1988-09-05,5.7,2.0400000000000005,2.165898506813541
40060,1988-09-06,10.4,1.9400000000000006,2.16596098579555
40061,1988-09-07,7.5,1.7400000000000007,2.1660234647775596
40062,1988-09-08,8.8,1.5200000000000002,2.166085943759562
40063,1988-09-09,5.5,1.36,2.1661484227415713
40064,1988-09-10,3.2,1.5200000000000002,2.1662109017235807
40065,1988-09-11,5.9,1.5800000000000003,2.166273380705583
40066,1988-09-12,9.6,1.8000000000000003,2.1663358596875923
40067,1988-09-13,8.8,1.9200000000000004,2.1663983386696017
40068,1988-09-14,6.2,2.0200000000000005,2.166460817651604
40069,1988-09-15,5.5,1.9600000000000002,2.1665232966336134
40070,1988-09-16,7.4,1.86,2.166585775615623
40071,1988-09-17,5.0,1.6400000000000001,2.166648254597625
40072,1988-09-18,6.0,1.6600000000000001,2.1667107335796345
40073,1988-09-19,4.7,1.5200000000000002,2.166773212561644
40074,1988-09-20,4.7,1.3,2.166835691543646
40075,1988-09-21,3.1,1.4800000000000002,2.1668981705256556
40076,1988-09-22,3.1,2.12,2.166960649507665
40077,1988-09-23,14.5,2.5200000000000005,2.1670231284896673
40078,1988-09-24,14.2,2.7600000000000002,2.1670856074716767
40079,1988-09-25,11.9,2.8200000000000003,2.167148086453686
40080,1988-09-26,7.8,2.6399999999999997,2.1672105654356884
40081,1988-09-27,5.0,2.22,2.1672730444176977
40082,1988-09-28,8.8,1.9600000000000002,2.167335523399707
40083,1988-09-29,9.8,1.9000000000000004,2.1673980023817094
40084,1988-09-30,5.7,2.14,2.167460481363719
40085,1988-10-01,6.7,1.9200000000000004,2.1675229603457282
40086,1988-10-02,6.7,1.7200000000000002,2.1675854393277305
40087,1988-10-03,5.2,1.6600000000000001,2.16764791830974
40088,1988-10-04,5.0,1.9600000000000002,2.1677103972917493
40089,1988-10-05,10.4,2.34,2.1677728762737516
40090,1988-10-06,12.3,3.1,2.167835355255761
40091,1988-10-07,13.0,3.3,2.1678978342377704
40092,1988-10-08,17.0,3.3600000000000003,2.1679603132197727
40093,1988-10-09,7.8,2.96,2.168022792201782
40094,1988-10-10,11.4,2.3600000000000003,2.1680852711837915
40095,1988-10-11,7.5,1.8400000000000003,2.1681477501657938
40096,1988-10-12,3.1,1.5800000000000003,2.168210229147803
40097,1988-10-13,7.8,1.3000000000000003,2.1682727081298125
40098,1988-10-14,3.0,1.1400000000000001,2.168335187111815
40099,1988-10-15,5.2,1.1,2.1683976660938242
40100,1988-10-16,3.2,0.7800000000000001,2.1684601450758336
40101,1988-10-17,5.5,0.7600000000000001,2.168522624057836
40102,1988-10-18,3.1,1.0400000000000003,2.1685851030398453
40103,1988-10-19,4.0,1.0400000000000003,2.1686475820218547
40104,1988-10-20,10.9,1.1400000000000001,2.168710061003857
40105,1988-10-21,4.0,1.2000000000000002,2.1687725399858664
40106,1988-10-22,5.6,1.5200000000000002,2.168835018967876
40107,1988-10-23,5.2,1.4600000000000002,2.168897497949878
40108,1988-10-24,7.8,1.6800000000000002,2.1689599769318875
40109,1988-10-25,5.7,1.5000000000000002,2.169022455913897
40110,1988-10-26,6.5,1.5000000000000002,2.169084934895899
40111,1988-10-27,4.1,1.3400000000000003,2.1691474138779085
40112,1988-10-28,5.2,1.2800000000000002,2.169209892859918
40113,1988-10-29,8.8,1.1400000000000001,2.1692723718419202
40114,1988-10-30,4.1,1.2200000000000002,2.1693348508239296
40115,1988-10-31,3.0,1.36,2.169397329805932
40116,1988-11-01,4.1,1.4400000000000002,2.1694598087879413
40117,1988-11-02,8.7,1.86,2.1695222877699507
40118,1988-11-03,8.5,1.8400000000000003,2.169584766751953
40119,1988-11-04,9.3,1.8200000000000003,2.1696472457339624
40120,1988-11-05,6.2,1.6400000000000001,2.169709724715972
40121,1988-11-06,5.7,1.6400000000000001,2.169772203697974
40122,1988-11-07,4.9,1.2000000000000002,2.1698346826799835
40123,1988-11-08,6.6,1.1,2.169897161661993
40124,1988-11-09,4.0,1.06,2.169959640643995
40125,1988-11-10,2.1,0.9600000000000002,2.1700221196260046
40126,1988-11-11,4.0,1.08,2.170084598608014
40127,1988-11-12,4.0,1.4400000000000002,2.1701470775900162
40128,1988-11-13,10.9,1.8200000000000003,2.1702095565720256
40129,1988-11-14,12.0,1.86,2.170272035554035
40130,1988-11-15,8.3,1.9600000000000002,2.1703345145360373
40131,1988-11-16,5.5,2.06,2.1703969935180467
40132,1988-11-17,2.1,1.9200000000000004,2.170459472500056
40133,1988-11-18,12.4,1.7600000000000002,2.1705219514820584
40134,1988-11-19,8.2,2.06,2.170584430464068
40135,1988-11-20,6.2,2.2399999999999998,2.170646909446077
40136,1988-11-21,10.1,1.9600000000000002,2.1707093884280795
40137,1988-11-22,5.6,1.78,2.170771867410089
40138,1988-11-23,6.0,1.86,2.1708343463920983
40139,1988-11-24,4.7,1.4800000000000002,2.1708968253741006
40140,1988-11-25,7.0,1.3000000000000003,2.17095930435611
40141,1988-11-26,2.0,1.3800000000000003,2.1710217833381193
40142,1988-11-27,3.7,2.2800000000000002,2.1710842623201216
40143,1988-11-28,11.4,2.3200000000000003,2.171146741302131
40144,1988-11-29,22.3,2.48,2.1712092202841404
40145,1988-11-30,10.4,2.5200000000000005,2.1712716992661427
40146,1988-12-01,6.2,3.06,2.171334178248152
40147,1988-12-02,6.2,2.68,2.1713966572301615
40149,1988-12-04,24.3,3.04,2.171521615194173
40150,1988-12-05,20.2,3.62,2.1715840941761826
40151,1988-12-06,13.0,4.040000000000001,2.171646573158185
40152,1988-12-07,14.5,3.8600000000000003,2.1717090521401943
40153,1988-12-08,9.3,3.8200000000000003,2.1717715311222037
40154,1988-12-09,13.0,3.72,2.171834010104206
40155,1988-12-10,12.8,3.7600000000000002,2.1718964890862154
40156,1988-12-11,9.9,3.72,2.1719589680682247
40157,1988-12-12,16.1,3.8200000000000003,2.172021447050227
40158,1988-12-13,10.4,3.4,2.1720839260322364
40159,1988-12-14,13.0,2.9000000000000004,2.172146405014246
40160,1988-12-15,7.8,2.4200000000000004,2.172208883996248
40161,1988-12-16,5.4,2.58,2.1722713629782575
40162,1988-12-17,7.8,3.4800000000000004,2.172333841960267
40163,1988-12-18,12.4,3.6400000000000006,2.172396320942269
40164,1988-12-19,29.5,3.9200000000000004,2.1724587999242786
40165,1988-12-20,11.9,3.8800000000000003,2.172521278906288
40166,1988-12-21,8.7,3.7600000000000007,2.1725837578882903
40167,1988-12-22,7.4,3.6400000000000006,2.1726462368702997
40168,1988-12-23,18.1,3.5800000000000005,2.172708715852309
40169,1988-12-24,23.5,3.22,2.1727711948343114
40170,1988-12-25,17.5,3.3,2.1728336738163208
40171,1988-12-26,4.1,2.9000000000000004,2.172896152798323
40172,1988-12-27,8.5,1.4600000000000004,2.1729586317803324
40173,1988-12-28,4.6,1.1400000000000003,2.173021110762342
40174,1988-12-29,5.1,1.1400000000000006,2.173083589744344
40175,1988-12-30,4.0,0.8400000000000004,2.1731460687263535
40176,1988-12-31,3.6,1.0800000000000005,2.173208547708363
40177,1989-01-01,6.2,1.0800000000000005,2.173271026690365
40178,1989-01-02,9.3,1.0000000000000004,2.1733335056723746
40179,1989-01-03,3.9,1.4600000000000004,2.173395984654384
40180,1989-01-04,2.6,2.2800000000000002,2.1734584636363863
40181,1989-01-05,10.7,2.66,2.1735209426183957
40182,1989-01-06,14.4,3.2800000000000002,2.173583421600405
40183,1989-01-07,12.4,3.500000000000001,2.1736459005824074
40184,1989-01-08,11.1,3.3400000000000007,2.1737083795644168
40185,1989-01-09,6.1,2.7,2.173770858546426
40186,1989-01-10,9.8,2.12,2.1738333375284284
40187,1989-01-11,5.7,1.8200000000000003,2.173895816510438
40188,1989-01-12,5.9,1.9800000000000004,2.1739582954924472
40189,1989-01-13,12.0,1.8800000000000003,2.1740207744744495
40190,1989-01-14,9.0,1.7000000000000004,2.174083253456459
40191,1989-01-15,6.7,1.7400000000000007,2.1741457324384683
40192,1989-01-16,4.1,1.5400000000000003,2.1742082114204706
40193,1989-01-17,5.2,1.3800000000000003,2.17427069040248
40194,1989-01-18,5.2,1.1400000000000001,2.1743331693844894
40195,1989-01-19,5.8,1.1000000000000003,2.1743956483664917
40196,1989-01-20,2.6,0.9000000000000004,2.174458127348501
40197,1989-01-21,2.0,0.8200000000000003,2.1745206063305105
40198,1989-01-22,3.2,0.8800000000000004,2.1745830853125128
40199,1989-01-23,6.2,1.0000000000000004,2.174645564294522
40200,1989-01-24,6.2,1.1200000000000003,2.1747080432765316
40201,1989-01-25,4.7,1.2200000000000002,2.174770522258534
40202,1989-01-26,4.0,1.1200000000000006,2.1748330012405432
40203,1989-01-27,3.6,0.8800000000000002,2.1748954802225526
40204,1989-01-28,2.6,0.8000000000000004,2.174957959204555
40205,1989-01-29,5.0,0.7400000000000004,2.1750204381865643
40206,1989-01-30,4.1,0.6200000000000003,2.1750829171685737
40207,1989-01-31,5.9,0.5800000000000003,2.175145396150576
40208,1989-02-01,3.1,0.6000000000000003,2.1752078751325854
40209,1989-02-02,3.4,0.5800000000000003,2.175270354114595
40210,1989-02-03,3.1,1.0000000000000004,2.175332833096597
40211,1989-02-04,4.0,1.36,2.1753953120786065
40212,1989-02-05,14.5,1.3200000000000003,2.175457791060616
40213,1989-02-06,7.3,1.2600000000000002,2.175520270042618
40214,1989-02-07,3.9,1.3400000000000003,2.1755827490246276
40215,1989-02-08,4.2,0.9200000000000003,2.175645228006637
40216,1989-02-09,4.0,0.6600000000000004,2.1757077069886392
40217,1989-02-10,3.2,1.1600000000000004,2.1757701859706486
40218,1989-02-11,4.7,1.6400000000000001,2.175832664952658
40219,1989-02-12,15.5,2.16,2.1758951439346603
40220,1989-02-13,12.2,2.8600000000000003,2.1759576229166697
40221,1989-02-14,14.1,3.5800000000000005,2.176020101898679
40222,1989-02-15,12.5,3.22,2.1760825808806814
40223,1989-02-16,18.1,3.3400000000000007,2.176145059862691
40224,1989-02-17,4.5,3.6000000000000005,2.1762075388447
40225,1989-02-18,22.0,3.5200000000000005,2.1762700178267025
40226,1989-02-19,14.9,2.9000000000000004,2.176332496808712
40227,1989-02-20,16.5,3.0200000000000005,2.1763949757907213
40228,1989-02-21,9.8,2.4600000000000004,2.1764574547727236
40229,1989-02-22,6.5,1.7600000000000002,2.176519933754733
40230,1989-02-23,4.8,1.3800000000000003,2.1765824127367353
40231,1989-02-24,6.6,2.0200000000000005,2.1766448917187446
40232,1989-02-25,17.6,2.8000000000000003,2.176707370700754
40233,1989-02-26,19.2,3.5800000000000005,2.1767698496827563
40234,1989-02-27,19.5,4.38,2.1768323286647657
40235,1989-02-28,14.5,5.0600000000000005,2.176894807646775
40236,1989-03-01,21.0,4.700000000000001,2.1769572866287774
40237,1989-03-02,19.2,4.1,2.177019765610787
40238,1989-03-03,13.0,3.4200000000000004,2.177082244592796
40239,1989-03-04,10.4,2.54,2.1771447235747985
40240,1989-03-05,4.2,1.6000000000000003,2.177207202556808
40241,1989-03-06,8.2,1.9200000000000004,2.1772696815388173
40242,1989-03-07,6.2,1.9000000000000004,2.1773321605208196
40243,1989-03-08,15.5,1.8600000000000005,2.177394639502829
40244,1989-03-09,10.4,1.9400000000000006,2.1774571184848384
40245,1989-03-10,4.7,2.1800000000000006,2.1775195974668407
40246,1989-03-11,6.2,2.0200000000000005,2.17758207644885
40247,1989-03-12,8.3,2.12,2.1776445554308594
40248,1989-03-13,14.0,2.88,2.1777070344128617
40249,1989-03-14,10.0,3.12,2.177769513394871
40250,1989-03-15,19.4,3.2,2.1778319923768805
40251,1989-03-16,15.9,2.7800000000000002,2.177894471358883
40252,1989-03-17,10.4,2.5200000000000005,2.177956950340892
40253,1989-03-18,5.5,1.9000000000000004,2.1780194293229016
40254,1989-03-19,4.5,2.000000000000001,2.178081908304904
40255,1989-03-20,9.0,2.4200000000000004,2.1781443872869133
40256,1989-03-21,11.9,2.9400000000000004,2.1782068662689227
40257,1989-03-22,14.0,3.6400000000000006,2.178269345250925
40258,1989-03-23,14.9,4.54,2.1783318242329344
40259,1989-03-24,18.0,4.2,2.1783943032149438
40260,1989-03-25,19.7,3.6800000000000006,2.178456782196946
40261,1989-03-26,7.8,3.0200000000000005,2.1785192611789554
40262,1989-03-27,6.5,2.4000000000000004,2.178581740160965
40263,1989-03-28,5.2,1.4800000000000004,2.178644219142967
40264,1989-03-29,8.8,1.4200000000000004,2.1787066981249765
40265,1989-03-30,8.0,1.4400000000000004,2.178769177106986
40266,1989-03-31,5.1,1.5600000000000005,2.178831656088988
40267,1989-04-01,8.5,1.6200000000000003,2.1788941350709976
40268,1989-04-02,7.5,1.6600000000000006,2.178956614053007
40269,1989-04-03,9.3,2.16,2.1790190930350093
40270,1989-04-04,10.5,2.2,2.1790815720170187
40271,1989-04-05,14.4,2.3600000000000003,2.179144050999028
40272,1989-04-06,8.5,2.24,2.1792065299810304
40273,1989-04-07,10.3,2.3000000000000007,2.1792690089630398
40274,1989-04-08,9.1,1.8200000000000003,2.179331487945049
40275,1989-04-09,7.7,1.8800000000000003,2.1793939669270515
40276,1989-04-10,6.2,2.0200000000000005,2.179456445909061
40277,1989-04-11,7.2,2.3200000000000007,2.1795189248910702
40278,1989-04-12,15.4,2.66,2.1795814038730725
40279,1989-04-13,9.0,3.0000000000000004,2.179643882855082
40280,1989-04-14,10.3,2.8600000000000003,2.1797063618370913
40281,1989-04-15,10.6,2.9400000000000004,2.1797688408190936
40282,1989-04-16,7.2,2.62,2.179831319801103
40283,1989-04-17,9.7,2.4000000000000004,2.1798937987831124
40284,1989-04-18,4.1,2.0600000000000005,2.1799562777651147
40285,1989-04-19,10.8,2.1400000000000006,2.180018756747124
40286,1989-04-20,6.2,2.2800000000000002,2.1800812357291264
40287,1989-04-21,16.2,2.3000000000000003,2.1801437147111358
40288,1989-04-22,12.2,2.0200000000000005,2.180206193693145
40289,1989-04-23,7.7,2.0200000000000005,2.1802686726751475
40290,1989-04-24,6.7,2.18,2.180331151657157
40291,1989-04-25,4.1,1.9600000000000002,2.1803936306391662
40292,1989-04-26,17.0,1.9800000000000004,2.1804561096211685
40293,1989-04-27,14.5,2.04,2.180518588603178
40294,1989-04-28,6.2,2.06,2.1805810675851873
40295,1989-04-29,5.1,1.9400000000000006,2.1806435465671896
40296,1989-04-30,6.2,1.5800000000000005,2.180706025549199
40297,1989-05-01,9.3,1.4600000000000004,2.1807685045312084
40298,1989-05-02,6.0,1.4600000000000004,2.1808309835132107
40299,1989-05-03,6.2,1.4400000000000004,2.18089346249522
40300,1989-05-04,7.7,1.7600000000000002,2.1809559414772295
40301,1989-05-05,7.2,1.8200000000000003,2.1810184204592318
40302,1989-05-06,15.9,1.8200000000000003,2.181080899441241
40303,1989-05-07,7.2,1.8000000000000003,2.1811433784232506
40304,1989-05-08,6.2,2.3000000000000003,2.181205857405253
40305,1989-05-09,7.2,2.1000000000000005,2.1812683363872623
40306,1989-05-10,13.9,2.3600000000000003,2.1813308153692716
40307,1989-05-11,11.5,2.5000000000000004,2.181393294351274
40308,1989-05-12,10.4,2.5200000000000005,2.1814557733332833
40309,1989-05-13,8.7,2.0800000000000005,2.1815182523152927
40310,1989-05-14,7.5,1.9200000000000004,2.181580731297295
40311,1989-05-15,8.7,1.7400000000000002,2.1816432102793044
40312,1989-05-16,9.5,1.8000000000000003,2.181705689261314
40313,1989-05-17,10.3,1.9000000000000004,2.181768168243316
40314,1989-05-18,11.2,1.9200000000000004,2.1818306472253255
40315,1989-05-19,17.0,1.9200000000000004,2.181893126207335
40316,1989-05-20,12.8,2.3000000000000003,2.181955605189337
40317,1989-05-21,9.9,2.4800000000000004,2.1820180841713466
40318,1989-05-22,14.0,2.7,2.182080563153356
40319,1989-05-23,11.8,2.7,2.1821430421353583
40320,1989-05-24,11.8,2.6000000000000005,2.1822055211173677
40321,1989-05-25,9.8,2.2800000000000002,2.182268000099377
