,correlation
5196,-1.31128598345557e-05
5197,1.865109118859494e-05
5200,8.85758457085013e-05
5201,-1.4515941354801803e-05
5202,3.328487203011948e-05
5203,-1.0323236170222477e-05
5205,2.815760386499424e-05
5206,3.565770745101676e-05
5207,4.833303813969131e-05
5208,4.288581516078648e-05
5209,2.638977922188717e-05
5210,-2.10192603613765e-06
5211,0.0
5212,-1.0822629230822378e-05
5213,2.8404560518864705e-05
5214,5.018643525496059e-05
5215,2.668698463199516e-05
5216,3.874708676118512e-05
5217,2.977708585658639e-05
5218,1.5720313264433774e-05
5219,1.8793984467746823e-05
5220,2.7179367014723905e-05
5221,3.0158113243297065e-05
5222,6.156367719162899e-05
5223,3.4295931623754096e-05
5225,-2.10779325946066e-05
5227,3.3677771555600256e-05
5228,3.672391042800034e-05
5229,0.0
5230,1.936803771661197e-05
5231,-3.9409357764070974e-05
5232,2.4919421703712823e-05
5233,5.809490840142902e-05
5235,4.733843044851066e-05
5236,0.0
5237,3.625406496929079e-05
5238,-1.2907668797449743e-05
5239,1.6590326892399517e-05
5240,-1.5385023441191702e-05
5241,-1.7140057154783438e-05
5242,-7.439515234012539e-05
5243,3.0474258108362977e-05
5244,1.5872402355833814e-05
5246,2.7368467034312597e-05
5247,7.59037903444857e-05
5248,2.534034929248849e-05
5249,-1.935889612913625e-05
5250,-8.368017073427135e-05
5252,-8.372784923253509e-05
5253,1.7521981574563557e-05
5255,3.668034049677425e-05
5256,4.250144427848512e-05
5257,2.8742311857895075e-05
5260,3.120353556216111e-05
5261,4.052988821693375e-05
5262,3.786015660976934e-05
5263,-8.175972758653727e-05
5265,3.521673614091417e-05
5266,-6.272209028509113e-05
5267,2.16409062886242e-05
5268,0.0
5269,-4.78180587545934e-05
5270,2.6135459642689188e-05
5271,1.5713968671542366e-05
5272,2.1850586460999917e-05
5273,2.1805945302177886e-05
5274,4.9335427636631714e-05
5275,7.032555125169371e-05
5276,5.429874034303007e-05
5277,-1.6034376193628907e-05
5278,6.593441210723397e-05
5279,9.885684444060925e-06
5280,3.1699240594540814e-05
5281,3.5896296288873674e-05
5282,3.381511666373184e-05
5283,-1.0078732750676564e-05
5284,3.739832733997628e-05
5285,3.561639168114102e-05
5286,-3.9409357764070974e-05
5287,2.815760386499424e-05
5289,-7.663815843021864e-05
5290,2.033399407483813e-05
5292,3.020551378060764e-05
5293,6.778257016927983e-05
5294,2.3900312251281e-05
5295,-1.0323236170222477e-05
5296,1.2575519539751482e-05
5297,8.673065879220231e-05
5298,6.241668413372269e-05
5300,-7.090853292886185e-05
5301,4.622297987059035e-06
5302,3.184988558753273e-05
5303,2.522233214776073e-05
5306,2.6569124292109404e-06
5307,2.2835332409545677e-05
5308,5.930937231628365e-05
5309,-9.853800550669733e-07
5311,1.767811582498843e-05
5312,2.0273877987522634e-05
5313,-3.5997574455210134e-05
5315,2.331242508540632e-05
5316,-2.1073233785035696e-05
5317,3.22452586892031e-05
5318,-8.126230318050503e-05
5319,2.7357228847932875e-05
5322,1.4983814096710716e-05
5325,-7.082868343318607e-05
5326,5.973986496527175e-06
5327,1.752534740605163e-05
5328,3.8400517158352456e-05
5329,-2.8950823586588148e-05
5331,6.05837174139483e-05
5333,-4.419549255619249e-05
5334,-5.903067349863317e-06
5335,2.496181655408274e-05
5337,8.79445694231428e-05
5338,1.2132889928198795e-05
5339,3.8400517158352456e-05
5340,3.247698543406556e-05
5341,2.206946292287093e-05
5342,2.535442684772032e-05
5343,0.0
5344,2.9678129762443323e-05
5345,1.8961939386526933e-05
5346,7.343828890839987e-05
5347,4.2703564919818194e-05
5348,8.692334816347049e-05
5349,2.161358513577909e-05
5350,-1.9883177430936987e-05
5351,2.7737100639203204e-05
5352,3.560462717704674e-05
5353,1.0824866553228476e-05
5354,7.408477605881734e-05
5355,3.237024334997157e-05
5356,-7.459544056822273e-05
5357,1.4638084696276854e-05
5358,9.47454369850643e-06
5360,-7.192331992752853e-05
5361,3.541055054212366e-05
5362,0.0
5363,2.1805945302177886e-05
5364,-2.773067138408381e-05
5366,2.2462945127878944e-05
5368,3.207552398116885e-05
5369,1.3168573588019392e-05
5372,2.5867833119056817e-05
5373,4.859403788408262e-05
5375,3.419513830375966e-05
5377,3.733397974474306e-05
5380,5.121251953998567e-05
5381,-7.459544056822273e-05
5382,8.525791404375948e-05
5383,3.234231284190729e-05
5384,6.298608973400925e-05
5385,2.5347751111827727e-05
5386,3.286683677864214e-05
5389,2.804942464438402e-05
5390,8.194996218378634e-05
5392,1.2715644753731094e-05
5395,4.250144427848512e-05
5396,9.363228251693626e-06
5397,2.665236634314785e-05
5400,1.936803771661197e-05
5401,3.293102880235077e-05
5402,1.7521981574563557e-05
5403,1.4788195981516632e-05
5405,2.5351156209540872e-05
5408,1.1442156319418826e-05
5409,1.2607599443494296e-05
5410,1.3444071425470604e-05
5411,-6.272209028509113e-05
5412,2.16409062886242e-05
5413,-5.574456489230619e-06
5419,-7.557737762637476e-05
5420,-1.5455137480158595e-05
5425,2.4456610411398508e-05
5426,5.034868677153804e-05
5427,4.4171879194236987e-05
5429,2.792214251021367e-05
5437,3.6012490060756725e-05
5438,3.544002054200299e-05
5439,3.670160513183682e-05
5440,3.9454492551823416e-05
5441,4.460683113436569e-05
5443,4.188217707728236e-05
5445,3.0374402154079044e-05
5446,-3.541066664704929e-05
5451,1.6411456167416336e-05
5456,2.959991807444708e-05
5457,2.737241940491153e-05
5459,2.5751901874109723e-05
5460,-2.197895485723744e-05
5461,3.197171392137023e-05
5462,2.4820822972248467e-05
5463,2.3851693902672395e-05
5464,2.7395052631900023e-05
5466,2.1634623258972928e-05
5470,-3.305621098352832e-05
5471,1.2936879026967233e-05
5472,6.920683960954313e-05
5474,5.383823576161283e-06
5475,-2.586007627836313e-05
5476,4.772530125951172e-05
5477,-9.084294851697776e-07
5478,3.8020016943144064e-05
5479,-1.7828039266698287e-05
5480,4.277536186108344e-05
5481,3.1390602186475194e-05
5482,7.352166239297846e-05
5483,4.2107435899954514e-05
5484,9.498895737656825e-05
5485,-6.439571848502248e-05
5486,-9.210834061663084e-05
5487,-9.2437222250901e-05
5488,-5.494567803501404e-05
5489,2.585485678240473e-05
5490,1.4726601409221322e-05
5491,-7.539780553285701e-06
5492,-1.786224727338906e-06
5493,4.207209581040912e-05
5494,-1.67984370565173e-05
5495,-1.7514949075015353e-05
5496,-4.181189855271162e-05
5497,7.973113660004027e-05
5498,-1.6097293242516212e-05
5499,6.315502148142597e-05
5500,1.851807268314365e-06
5502,2.04220357815265e-05
5503,4.7518637355290325e-05
5504,4.699410606863093e-05
5505,5.3100684484610576e-05
5506,2.7654453520999607e-05
5507,4.973730481354228e-05
5508,1.2637651446476906e-05
5509,6.9310848902654e-05
5510,5.8617835131342056e-05
5511,2.3631184253092643e-05
5512,6.622642859747506e-05
5513,5.084251278804647e-05
5514,4.927798305204263e-05
5515,7.537480313121984e-05
5516,4.4120333004299365e-05
5517,5.352609088404188e-05
5518,2.952454068724985e-05
5519,6.894851313424613e-05
5520,5.254575583565293e-05
5523,2.8502199077007523e-05
5525,7.707122267395349e-05
5526,8.176419284011056e-05
5528,6.756018754180805e-05
5531,8.269589111524081e-05
5532,9.217841819294032e-05
5534,4.8013651491600416e-05
5535,3.1500864733954926e-05
5536,8.204223936500797e-05
5537,1.7772524014717674e-05
5538,4.6303222048585655e-05
5539,3.97397764037674e-05
5540,6.32011632365884e-05
5541,3.449950139827894e-05
5542,5.043868497354258e-05
5544,4.439965865818247e-05
5545,3.03076881163788e-05
5547,7.30007672297038e-05
5548,5.5229704455958576e-05
5549,4.990679267608293e-05
5550,6.358145414124628e-05
5551,4.53727755676287e-06
5553,6.153944112535491e-05
5554,6.261951287461262e-05
5555,8.22174741878289e-05
5557,4.917203233073061e-05
5558,5.331042308384139e-05
5559,8.267287780012181e-05
5560,6.591165232774087e-05
5561,6.502686980113518e-05
5562,3.4651235094486864e-05
5564,5.336882375693326e-05
5565,-4.955495526705727e-05
5566,5.5681225287110525e-05
5567,1.0494745847438924e-05
5568,-8.988464006577004e-06
5569,5.425922017404009e-05
5570,1.0523650699315237e-05
5571,4.203056993515341e-05
5573,4.990510523627202e-05
5574,9.09061066546632e-06
5575,-5.985971124767152e-05
5576,1.4331978714984218e-05
5577,4.505115883083546e-05
5578,4.152222249200483e-05
5579,4.388357462210659e-05
5580,-2.0829446033709956e-05
5581,3.838270764592005e-05
5582,6.275222918896487e-05
5583,4.902120782548282e-05
5586,3.1497573757605256e-05
5587,8.200648635546832e-05
5588,5.927149508356906e-05
5590,4.846323102492662e-05
5591,7.23435885281238e-05
5592,3.933687455505211e-05
5593,6.347340949048432e-05
5594,6.215023627843659e-05
5595,5.597567167862301e-05
5596,8.099040223311497e-05
5597,3.986036989288012e-05
5598,2.9203517868065516e-05
5599,-8.375416176532569e-05
5600,4.23805812218031e-05
5601,4.2772927895488096e-05
5602,4.356107349471557e-05
5603,-1.3582000628024913e-05
5608,7.247429478465574e-05
5609,3.3994848550506496e-06
5610,6.123564853336261e-05
5611,3.521826991028764e-05
5612,5.240396141817284e-05
5613,-5.895064244281936e-05
5615,4.7540044175867366e-05
5617,5.835322343662027e-05
5618,2.294442094521694e-05
5619,3.073362487173661e-05
5620,8.983444444751713e-05
5621,2.030792212480846e-05
5622,3.7446016282869205e-05
5623,3.253383813739322e-05
5626,3.387900064003317e-05
5627,3.6409516980533534e-05
5629,7.282790365888032e-05
5630,-4.176630189977552e-05
5631,8.053087733651505e-05
5632,5.574217651813538e-05
5633,4.810244484748632e-05
5634,4.579999028514446e-05
5635,1.9589056571902983e-05
5636,1.0523553346825408e-05
5637,1.7799985919655785e-05
5638,3.2672924975759827e-05
5639,9.046190653417542e-05
5640,1.611251293705095e-05
5641,2.9957693236083133e-05
5642,3.4089926287514124e-05
5644,3.10836775872876e-05
5646,3.8615307892250095e-05
5648,-1.1290593515528124e-05
5649,3.72115161362766e-05
5650,3.9798677126248336e-05
5651,-8.108953338570168e-05
5653,-3.175738782566131e-05
5654,1.6762780780173256e-05
5655,3.743535656014312e-05
5656,3.3200526120318184e-05
5657,6.030610882292791e-06
5659,3.753903566882448e-05
5660,5.585494820264352e-05
5661,4.408151407413038e-05
5662,8.613122111524916e-06
5663,3.0482022838027565e-05
5664,2.277820993650903e-05
5665,4.62192781697214e-05
5666,-3.498633552656364e-06
5667,5.1851206521881446e-05
5668,-5.128805120452921e-05
5669,3.084569913407122e-05
5672,4.687095665371653e-05
5673,4.81680705075247e-05
5674,5.741169963436251e-05
5675,3.2809223018822624e-05
5676,6.005190524466832e-05
5678,2.384359158019425e-05
5679,2.4966680787158453e-05
5680,3.543178450701498e-05
5681,4.572802032465811e-06
5682,2.9967508719603246e-05
5683,2.8608627048904887e-05
5686,1.9637462905286157e-05
5687,4.567519357024883e-05
5688,3.743555497522525e-05
5689,4.632436621191611e-05
5690,3.4444420098706504e-05
5691,3.720347406119583e-05
5693,3.891484778133297e-05
5695,1.0804099898126836e-05
5698,2.7337232597764724e-05
5699,3.923144579145078e-05
5700,1.926919659108537e-05
5702,3.8000656932464965e-05
5703,2.294850481962181e-05
5704,2.920443615595588e-05
5705,3.546350270969371e-05
5706,3.546350270969371e-05
5707,-1.5175704912397913e-05
5708,2.894268928966257e-05
5709,4.048316993411043e-05
5710,5.401863659000155e-05
5711,2.110809333084146e-05
5712,2.110809333084146e-05
5713,2.120298614110485e-05
5714,2.0966537503934914e-05
5715,2.6403787582035827e-05
5716,2.294850481962181e-05
5717,2.2843221147259784e-05
5718,2.481633035317519e-05
5719,2.4815595169115508e-05
5720,2.475697114803888e-05
5721,1.8610561774402455e-05
5722,3.785781777384155e-05
5723,3.7877552509760426e-05
5724,4.495453329406546e-05
5725,2.59601494207854e-05
5726,2.59601494207854e-05
5727,1.983675775530887e-05
5728,1.983675775530887e-05
5729,2.5142365181531283e-05
5730,3.1822934086588766e-05
5731,3.188907805072333e-05
5732,3.028273968901322e-05
5733,3.0090781172375844e-05
5734,8.904755847328918e-06
5735,3.84616553431748e-05
5736,2.7742273283926928e-05
5737,2.7178765845721387e-05
5738,2.7178765845721387e-05
5739,2.7742273283926928e-05
5740,3.380390144614051e-05
5741,3.378741484412676e-05
5742,3.392867063227981e-05
5743,8.014577123167023e-05
5744,2.0552839733596212e-05
5745,2.04464059963269e-05
5746,2.871398169389249e-05
5747,3.0833352228854354e-05
5748,3.0833352228854354e-05
5749,4.596578270097199e-05
5750,6.081249243952693e-05
5751,3.0833352228854354e-05
5752,2.3185369083309467e-05
5753,4.009589241847634e-05
5754,1.9721093813362484e-05
5755,4.009589241847634e-05
5756,3.027537022239037e-06
5757,3.158289436317897e-05
5759,1.9855778680917217e-05
5760,1.9855778680917217e-05
5761,6.092775370606726e-05
5762,3.0809701765607785e-05
5763,5.298894966647342e-05
5764,1.1778904200361682e-05
5765,5.287617615394463e-05
5766,3.556242712852761e-05
5767,2.6996185638297734e-05
5768,2.6996185638297734e-05
5769,3.8811508086610726e-05
5770,-5.84948353597959e-06
5771,2.006195558242813e-05
5772,2.006195558242813e-05
5774,3.377241774717407e-05
5775,2.5445635999161404e-05
5776,2.291461402306237e-05
5777,1.87366398078933e-05
5778,2.4414901729132217e-05
5779,3.3088127641210114e-05
5780,3.989798120196173e-05
5781,3.3663431199990454e-05
5782,3.364519477457523e-05
5783,2.4414901729132217e-05
5784,4.812981546530509e-07
5785,1.072102999837214e-06
5786,3.276748414160631e-05
5787,1.2049774200065475e-05
5788,4.5226584736315774e-05
5789,6.400125215541875e-05
5790,6.401681100956032e-05
5791,3.0161426722322572e-05
5792,3.605533925999279e-05
5793,3.601722208099715e-05
5794,2.8378096753906124e-05
5795,2.8378096753906124e-05
5796,2.8378096753906124e-05
5797,4.500094545101928e-05
5799,-4.292389960088031e-05
5800,6.068198168983845e-05
5801,4.580101790829663e-05
5802,3.625427534197874e-05
5803,3.625427534197874e-05
5804,1.539232004761573e-05
5805,1.53592687756125e-05
5808,2.7841077490057512e-05
5809,3.0884659557589565e-05
5810,3.183752173565143e-05
5811,1.763276391098609e-05
5812,8.335638305169043e-06
5813,3.378374740223609e-05
5814,2.755888575192741e-05
5815,2.9828481624326005e-05
5816,1.578138174879685e-05
5817,2.7363040605443425e-05
5818,1.927477408027396e-05
5819,4.375206950000273e-05
5820,3.027210326125947e-05
5821,2.822631778335886e-05
5822,2.934167053729437e-05
5823,1.994412437054241e-05
5824,2.785208610509405e-05
5825,2.725971453240841e-05
5826,4.996697007059254e-05
5827,4.694476812680853e-05
5828,2.9259041964082097e-05
5829,-5.711437343184603e-07
5830,1.6362941627420476e-05
5832,1.6362941627420476e-05
5833,1.8381949752662857e-05
5834,1.8381949752662857e-05
5835,1.8382678024421904e-05
5836,1.829631901563055e-05
5837,2.7230747535066923e-05
5838,2.9704373495770298e-05
5839,2.9704373495770298e-05
5840,4.496327977109938e-05
5841,3.372169693957373e-05
5842,3.37235263036162e-05
5843,3.372169693957373e-05
5844,3.372169693957373e-05
5845,7.590810922971245e-05
5846,7.560501992240135e-05
5847,-4.851990373446265e-06
5848,2.2542132594687216e-05
5849,2.2542132594687216e-05
5850,3.749417081553335e-05
5851,9.49653123507548e-05
5852,3.3906127312402635e-05
5853,3.3906127312402635e-05
5854,2.7953338310457294e-05
5855,3.015752192368053e-05
5856,2.8959040800790967e-05
5857,3.754533185089076e-05
5858,3.388150692102403e-05
5859,6.286690860153095e-05
5860,5.913764765184239e-05
5861,1.105940046074194e-05
5862,3.554276920421886e-05
5863,3.9631546929285565e-06
5864,1.807181578201521e-05
5865,3.407334722421412e-05
5867,2.922625315122546e-05
5868,-1.0367414536720325e-05
5869,-7.788171590587673e-06
5870,8.442955647583281e-05
5871,4.796909086303264e-05
5872,2.6195028615115837e-05
5873,2.8409802225540905e-05
5874,6.024604768022954e-05
5875,4.7370455602085605e-06
5876,4.7370455602085605e-06
5877,3.5256568538177375e-05
5878,3.5256568538177375e-05
5879,-2.696349416676016e-05
5880,1.7963889475582528e-05
5881,3.509365762865409e-05
5882,3.49648758038524e-05
5883,5.965355396617118e-05
5884,1.3552755464002287e-05
5885,4.786395189765611e-05
5886,1.3552755464002287e-05
5887,2.754202808282676e-05
5888,0.0
5889,3.06822962768348e-05
5890,8.721719311898829e-06
5891,3.0484145663475573e-05
5892,3.0477422934670938e-05
5893,3.120234056819477e-05
5894,5.383249214997166e-05
5895,5.383954277990882e-05
5896,2.6488195768277733e-05
5897,3.141920306915914e-05
5898,3.3919575926116325e-05
5899,3.124348079881149e-05
5900,7.909769943261772e-05
5901,2.497741457129344e-05
5902,1.8879618292147224e-05
5903,3.875470668517085e-05
5904,1.8692080172505102e-05
5905,3.875470668517085e-05
5906,3.398484362864468e-05
5907,3.3979742533622785e-05
5908,4.674724226640503e-05
5909,-1.623632342639532e-05
5910,1.5050787040784936e-05
5911,1.5039203159479277e-05
5912,1.4974459923477606e-05
5913,6.539510410311955e-05
5914,3.58536956419225e-05
5915,3.4593947979461496e-05
5916,5.509478558624197e-05
5917,-3.22729521761537e-05
5918,5.700576407308213e-05
5919,5.691653482319058e-05
5920,2.7865307044459e-05
5921,2.7865307044459e-05
5922,1.879772148961268e-05
5923,2.2401588895891657e-05
5924,1.856909783425937e-05
5926,3.1993197305842485e-05
5927,3.1993197305842485e-05
5928,3.1993197305842485e-05
5929,4.415163940141056e-05
5930,2.948457694725087e-05
5931,1.8257287818047117e-05
5932,5.449355558346741e-06
5933,2.53074482966288e-05
5934,2.2887318861317327e-05
5935,3.7428346265002e-05
5936,1.8427028256712605e-05
5937,5.022306414812775e-05
5938,3.0424993137075503e-05
5939,2.730554385458429e-05
5941,2.4090484165201625e-05
5942,7.376298927951547e-05
5944,5.991903387521263e-05
5945,3.1984358999601e-05
5946,4.496879149855829e-05
5947,2.683807146102729e-05
5948,-1.4944223004269335e-05
5949,2.1699332271426712e-05
5950,1.8441120180405e-05
5951,3.2146819921866974e-05
5952,7.478183852162719e-05
5953,3.782613994555956e-05
5954,2.196286137014789e-05
5955,2.3677236528533685e-05
5956,-9.82483621454825e-07
5957,3.233458448423891e-05
5958,2.385379133731804e-05
5959,1.9898357071495894e-05
5960,1.9876736830160845e-05
5961,1.5801947566182178e-06
5962,3.254640001886941e-05
5963,-2.754841576010267e-06
5964,2.981104510875789e-05
5965,2.981104510875789e-05
5966,2.007105669175288e-05
5967,4.656333373902123e-05
5968,1.1596838496041928e-05
5969,-6.755473636104934e-05
5970,1.9995795411824504e-05
5971,3.933259854917428e-05
5972,2.3836524097984694e-05
5973,2.3836524097984694e-05
5974,5.407629474154125e-05
5975,2.9356223797380636e-05
5976,2.0744377538380275e-05
5977,2.0744377538380275e-05
5978,3.846978324570647e-05
5979,4.260693875735575e-05
5980,6.264033162678733e-05
5981,3.045405302736603e-05
5982,3.060798066953801e-05
5983,2.431979654681636e-05
5984,2.432313836392434e-05
5985,4.246334387562903e-05
5986,4.230952237736728e-05
5987,3.1253438880936226e-05
5988,2.880070599355333e-05
5989,2.880070599355333e-05
5990,3.297631520901976e-05
5992,3.297631520901976e-05
5993,2.2539324255668288e-05
5994,2.253831552799916e-05
5995,5.935964427039555e-05
5996,5.935964427039555e-05
5997,6.2714268487639e-05
5998,3.14727409960143e-05
5999,3.0128730890524688e-05
6000,4.065112890087165e-05
6001,3.209774869239043e-05
6002,2.1168631240845413e-05
6003,8.78860567360851e-07
6004,8.78860567360851e-07
6005,-8.236486713623437e-06
6006,2.2245119300149866e-05
