,DATE,Maximum Temperature,Minimum Temperature,Moving Average Temperature,Temperature Linear Model
49159,2013-08-05,32.5,16.4,24.040000000000003,10.488204727375162
49160,2013-08-06,35.0,18.0,23.160000000000004,10.488318187092077
49161,2013-08-07,28.3,16.2,22.16,10.488431646808976
49162,2013-08-08,25.5,18.7,21.000000000000004,10.48854510652589
49163,2013-08-09,19.3,13.9,19.64,10.488658566242805
49164,2013-08-10,23.9,13.2,19.26,10.488772025959719
49165,2013-08-11,24.4,15.6,18.54,10.488885485676633
49166,2013-08-12,26.1,14.8,18.560000000000002,10.488998945393533
49167,2013-08-13,22.5,14.7,18.500000000000004,10.489112405110447
49168,2013-08-14,20.8,13.4,18.48,10.489225864827361
49169,2013-08-15,23.8,13.0,18.860000000000003,10.489339324544275
49170,2013-08-16,27.2,10.6,20.02,10.489452784261175
49171,2013-08-17,29.9,13.9,20.26,10.48956624397809
49172,2013-08-18,30.1,16.6,19.6,10.489679703695003
49173,2013-08-19,21.9,14.2,19.040000000000003,10.489793163411917
49174,2013-08-20,18.9,11.9,18.040000000000003,10.489906623128832
49175,2013-08-21,22.2,10.2,16.82,10.490020082845732
49176,2013-08-22,24.3,9.8,16.78,10.490133542562646
49177,2013-08-23,23.4,11.7,16.72,10.49024700227956
49178,2013-08-24,26.4,11.7,16.560000000000002,10.490360461996474
49179,2013-08-25,16.3,12.9,16.18,10.490473921713388
49180,2013-08-26,20.0,11.9,15.820000000000002,10.490587381430288
49181,2013-08-27,17.8,12.5,15.460000000000003,10.490700841147202
49182,2013-08-28,20.3,13.0,15.780000000000001,10.490814300864116
49183,2013-08-29,22.3,10.8,16.28,10.49092776058103
49184,2013-08-30,23.7,9.7,16.32,10.49104122029793
49185,2013-08-31,23.6,11.9,16.18,10.491154680014844
49186,2013-09-01,18.7,11.9,16.740000000000002,10.491268139731758
49187,2013-09-02,17.9,10.7,17.300000000000004,10.491381599448673
49188,2013-09-03,24.7,13.4,17.560000000000002,10.491495059165587
49189,2013-09-04,26.1,12.1,18.380000000000003,10.491608518882487
49190,2013-09-05,27.0,12.0,19.6,10.4917219785994
49191,2013-09-06,28.1,11.6,19.660000000000004,10.491835438316315
49192,2013-09-07,27.8,15.6,18.76,10.491948898033229
49193,2013-09-08,24.2,15.0,17.360000000000003,10.492062357750129
49194,2013-09-09,18.2,11.1,15.860000000000003,10.492175817467043
49195,2013-09-10,16.1,10.3,13.7,10.492289277183957
49196,2013-09-11,16.6,9.4,12.180000000000001,10.492402736900871
49197,2013-09-12,11.9,8.8,12.060000000000002,10.492516196617785
49198,2013-09-13,15.1,9.8,12.8,10.492629656334685
49199,2013-09-14,17.8,9.8,12.920000000000002,10.4927431160516
49200,2013-09-15,20.3,13.4,12.760000000000002,10.492856575768513
49201,2013-09-16,14.5,8.9,12.88,10.492970035485428
49202,2013-09-17,13.1,7.0,12.360000000000003,10.493083495202328
49203,2013-09-18,14.7,7.8,11.700000000000001,10.493196954919242
49204,2013-09-19,14.5,9.2,11.74,10.493310414636156
49205,2013-09-20,15.3,10.9,12.3,10.49342387435307
49206,2013-09-21,17.8,7.7,12.660000000000002,10.493537334069984
49207,2013-09-22,18.9,6.0,13.2,10.493650793786884
49208,2013-09-23,19.7,8.9,13.920000000000002,10.493764253503798
49209,2013-09-24,21.3,8.5,14.580000000000002,10.493877713220712
49210,2013-09-25,23.5,9.6,14.88,10.493991172937626
49211,2013-09-26,17.5,14.3,14.660000000000002,10.494104632654526
49212,2013-09-27,15.8,11.6,14.080000000000002,10.49421809237144
49213,2013-09-28,16.4,9.6,12.720000000000002,10.494331552088354
49214,2013-09-29,13.3,9.2,11.48,10.494445011805269
49215,2013-09-30,11.1,8.1,10.400000000000002,10.494558471522183
49216,2013-10-01,12.1,8.4,9.360000000000001,10.494671931239083
49217,2013-10-02,13.7,4.5,8.780000000000001,10.494785390955997
49218,2013-10-03,15.0,2.2,8.920000000000002,10.49489885067291
49219,2013-10-04,12.9,4.5,9.620000000000001,10.495012310389825
49220,2013-10-05,14.8,6.4,10.34,10.495125770106725
49221,2013-10-06,16.5,10.3,11.060000000000002,10.495239229823639
49222,2013-10-07,15.8,9.5,11.840000000000002,10.495352689540553
49223,2013-10-08,12.5,9.8,11.320000000000002,10.495466149257467
49224,2013-10-09,14.0,11.1,9.400000000000002,10.495579608974381
49225,2013-10-10,12.2,2.3,7.980000000000001,10.495693068691281
49226,2013-10-11,8.0,1.4,7.380000000000001,10.495806528408195
49227,2013-10-12,8.3,2.6,6.840000000000002,10.49591998812511
49228,2013-10-13,14.7,3.3,7.560000000000002,10.496033447842024
49229,2013-10-14,15.6,4.2,8.340000000000002,10.496146907558924
49230,2013-10-15,16.5,7.7,9.560000000000002,10.496260367275838
49231,2013-10-16,10.0,5.3,10.180000000000001,10.496373826992752
49232,2013-10-17,15.5,5.5,10.600000000000001,10.496487286709666
49233,2013-10-18,16.0,7.0,11.4,10.49660074642658
49234,2013-10-19,19.6,5.9,12.88,10.49671420614348
49235,2013-10-20,20.9,11.6,13.720000000000002,10.496827665860394
49236,2013-10-21,21.2,10.5,14.14,10.496941125577308
49237,2013-10-22,24.1,8.7,14.540000000000001,10.497054585294222
49238,2013-10-23,16.4,10.2,14.060000000000002,10.497168045011122
49239,2013-10-24,19.3,9.3,14.160000000000002,10.497281504728036
49240,2013-10-25,20.4,6.9,14.120000000000001,10.49739496444495
49241,2013-10-26,23.6,8.5,14.88,10.497508424161865
49242,2013-10-27,18.9,9.9,14.360000000000003,10.497621883878779
49243,2013-10-28,23.2,12.6,13.520000000000001,10.497735343595679
49244,2013-10-29,13.1,9.0,11.500000000000004,10.497848803312593
49245,2013-10-30,12.2,4.0,10.180000000000003,10.497962263029507
49246,2013-10-31,7.3,1.7,9.200000000000001,10.498075722746421
49247,2013-11-01,11.5,5.9,8.760000000000002,10.498189182463321
49248,2013-11-02,18.0,8.8,8.780000000000001,10.498302642180235
49249,2013-11-03,12.7,5.4,9.080000000000002,10.49841610189715
49250,2013-11-04,13.7,4.1,9.360000000000003,10.498529561614063
49251,2013-11-05,10.0,4.4,9.720000000000002,10.498643021330977
49252,2013-11-06,13.1,6.7,10.660000000000002,10.498756481047877
49253,2013-11-07,17.6,10.1,10.560000000000002,10.498869940764791
49254,2013-11-08,19.3,9.6,10.120000000000001,10.498983400481706
49255,2013-11-09,12.2,5.2,8.900000000000002,10.49909686019862
49256,2013-11-10,7.5,1.4,6.580000000000001,10.49921031991552
49257,2013-11-11,5.8,1.4,4.600000000000001,10.499323779632434
49258,2013-11-12,3.9,0.9,3.6000000000000014,10.499437239349348
49259,2013-11-13,5.3,2.1,3.180000000000001,10.499550699066262
49260,2013-11-14,4.1,2.2,3.3000000000000016,10.499664158783176
49261,2013-11-15,4.1,1.3,3.5400000000000014,10.499777618500076
49262,2013-11-16,4.9,3.4,3.740000000000001,10.49989107821699
49263,2013-11-17,4.3,2.9,3.6000000000000014,10.500004537933904
49264,2013-11-18,10.2,1.8,3.680000000000001,10.500117997650818
49265,2013-11-19,4.0,1.4,3.5000000000000013,10.500231457367718
49266,2013-11-20,4.3,2.5,3.4800000000000013,10.500344917084632
49267,2013-11-21,4.7,2.4,3.440000000000002,10.500458376801546
49268,2013-11-22,5.3,2.4,3.6400000000000015,10.50057183651846
49269,2013-11-23,5.5,3.2,2.8000000000000016,10.500685296235375
49270,2013-11-24,4.7,1.1,1.7200000000000013,10.500798755952275
49271,2013-11-25,1.1,-3.0,0.28000000000000147,10.500912215669189
49272,2013-11-26,-0.7,-3.1,-1.1599999999999986,10.501025675386103
49273,2013-11-27,0.9,-5.8,-1.5599999999999987,10.501139135103017
49274,2013-11-28,-0.5,-6.1,-0.8999999999999986,10.501252594819917
49275,2013-11-29,3.2,-0.5,-0.01999999999999851,10.501366054536831
49276,2013-11-30,4.9,1.1,1.0400000000000014,10.501479514253745
49277,2013-12-01,5.2,0.0,1.4800000000000015,10.50159297397066
49278,2013-12-02,4.8,-0.4,1.1600000000000015,10.501706433687573
49279,2013-12-03,4.1,-2.7,1.3600000000000017,10.501819893404473
49280,2013-12-04,3.6,-4.0,1.2400000000000015,10.501933353121387
49281,2013-12-05,5.7,1.2,1.3800000000000014,10.502046812838302
49282,2013-12-06,5.6,0.0,2.2600000000000016,10.502160272555216
49283,2013-12-07,4.5,0.1,3.2200000000000015,10.502273732272116
49284,2013-12-08,6.9,2.1,3.6600000000000015,10.50238719198903
49285,2013-12-09,7.4,2.1,3.960000000000001,10.502500651705944
49286,2013-12-10,9.8,1.9,3.7600000000000007,10.502614111422858
49287,2013-12-11,4.9,1.3,2.9200000000000013,10.502727571139772
49288,2013-12-12,4.4,-0.9,2.1400000000000015,10.502841030856672
49289,2013-12-13,2.7,-1.9,1.3200000000000014,10.502954490573586
49290,2013-12-14,7.3,-4.1,1.0400000000000014,10.5030679502905
49291,2013-12-15,5.5,-1.9,1.0400000000000014,10.503181410007414
49292,2013-12-16,11.6,-2.5,1.0600000000000016,10.503294869724314
49293,2013-12-17,9.2,-2.7,1.0600000000000014,10.503408329441228
49294,2013-12-18,4.7,-2.9,1.2800000000000016,10.503521789158142
49295,2013-12-19,6.3,-4.2,1.2400000000000015,10.503635248875057
49296,2013-12-20,5.2,-1.6,2.4600000000000017,10.50374870859197
49297,2013-12-21,8.2,-2.3,4.1800000000000015,10.50386216830887
49298,2013-12-22,12.1,1.2,5.780000000000001,10.503975628025785
49299,2013-12-23,12.4,2.9,7.360000000000002,10.504089087742699
49300,2013-12-24,15.4,0.4,7.7200000000000015,10.504202547459613
49301,2013-12-25,16.7,4.3,7.000000000000002,10.504316007176513
49302,2013-12-26,6.0,2.0,6.100000000000001,10.504429466893427
49303,2013-12-27,7.9,1.8,5.2600000000000025,10.504542926610341
49304,2013-12-28,8.7,-0.2,3.5000000000000013,10.504656386327255
49305,2013-12-29,6.5,1.2,2.4400000000000013,10.50476984604417
49306,2013-12-30,5.9,-2.2,1.6200000000000014,10.50488330576107
49307,2013-12-31,3.5,-5.0,1.6000000000000014,10.504996765477983
49308,2014-01-01,7.0,-5.7,1.8600000000000017,10.505110225194898
49309,2014-01-02,8.0,-1.4,2.820000000000001,10.505223684911812
49310,2014-01-03,10.1,1.1,4.060000000000001,10.505337144628726
49311,2014-01-04,9.3,3.3,5.000000000000002,10.505450604345626
49312,2014-01-05,5.7,1.3,6.280000000000001,10.50556406406254
49313,2014-01-06,11.2,-1.1,6.94,10.505677523779454
49314,2014-01-07,16.5,4.7,7.600000000000001,10.505790983496368
49315,2014-01-08,14.8,4.8,7.620000000000002,10.505904443213268
49316,2014-01-09,14.9,2.8,7.6800000000000015,10.506017902930182
49317,2014-01-10,7.8,1.6,6.420000000000002,10.506131362647096
49318,2014-01-11,8.9,-0.3,5.000000000000002,10.50624482236401
49319,2014-01-12,6.8,-1.4,3.4800000000000013,10.506358282080924
49320,2014-01-13,9.0,-2.5,3.120000000000002,10.506471741797824
49321,2014-01-14,3.5,0.7,3.2200000000000015,10.506585201514739
49322,2014-01-15,4.9,1.4,3.4200000000000017,10.506698661231653
49323,2014-01-16,9.5,2.8,3.240000000000001,10.506812120948567
49324,2014-01-17,5.9,1.8,3.1400000000000015,10.506925580665467
49325,2014-01-18,3.0,-0.6,2.9600000000000013,10.50703904038238
49326,2014-01-19,2.9,0.6,2.320000000000001,10.507152500099295
49327,2014-01-20,3.2,0.5,2.0800000000000014,10.507265959816209
49328,2014-01-21,3.4,0.6,2.6000000000000014,10.507379419533123
49329,2014-01-22,6.1,2.8,2.7000000000000015,10.507492879250023
49330,2014-01-23,6.0,1.5,2.6000000000000014,10.507606338966937
49331,2014-01-24,4.6,0.8,2.4200000000000013,10.507719798683851
49332,2014-01-25,2.9,0.2,2.0800000000000014,10.507833258400765
49333,2014-01-26,2.8,-0.4,1.3400000000000012,10.507946718117665
49334,2014-01-27,3.1,0.0,0.7600000000000013,10.50806017783458
49335,2014-01-28,3.1,-1.5,0.10000000000000142,10.508173637551494
49336,2014-01-29,0.8,-2.6,-0.21999999999999856,10.508287097268408
49337,2014-01-30,-0.4,-3.4,-0.25999999999999857,10.508400556985322
49338,2014-01-31,3.4,-2.4,-0.03999999999999852,10.508514016702222
49339,2014-02-01,6.3,-3.2,0.18000000000000144,10.508627476419136
49340,2014-02-02,2.6,-0.3,0.8400000000000014,10.50874093613605
49341,2014-02-03,0.6,-0.2,1.3000000000000014,10.508854395852964
49342,2014-02-04,5.0,-0.3,2.3000000000000016,10.508967855569864
49343,2014-02-05,5.7,-0.7,3.4400000000000013,10.509081315286778
49344,2014-02-06,11.7,3.9,4.780000000000002,10.509194775003692
49345,2014-02-07,15.3,1.4,5.440000000000001,10.509308234720606
49346,2014-02-08,11.7,1.0,5.860000000000001,10.50942169443752
49347,2014-02-09,6.7,0.6,5.500000000000002,10.50953515415442
49348,2014-02-10,9.4,0.1,4.600000000000001,10.509648613871335
49349,2014-02-11,8.0,0.7,4.380000000000001,10.509762073588249
49350,2014-02-12,5.8,-0.8,4.480000000000001,10.509875533305163
49351,2014-02-13,11.0,0.3,5.6400000000000015,10.509988993022063
49352,2014-02-14,9.2,0.9,5.700000000000001,10.510102452738977
49353,2014-02-15,19.4,3.9,6.300000000000002,10.510215912455891
49354,2014-02-16,7.0,4.1,6.100000000000001,10.510329372172805
49355,2014-02-17,9.5,1.4,6.220000000000001,10.51044283188972
49356,2014-02-18,10.4,0.6,5.580000000000001,10.510556291606619
49357,2014-02-19,7.8,3.9,5.600000000000001,10.510669751323533
49358,2014-02-20,11.8,3.9,5.420000000000002,10.510783211040447
49359,2014-02-21,8.1,3.3,5.540000000000001,10.510896670757361
49360,2014-02-22,8.2,1.8,5.340000000000002,10.511010130474261
49361,2014-02-23,10.1,2.2,5.260000000000001,10.511123590191175
49362,2014-02-24,11.5,-0.1,5.440000000000002,10.51123704990809
49363,2014-02-25,13.0,1.0,5.620000000000002,10.511350509625004
49364,2014-02-26,12.8,0.0,5.780000000000002,10.511463969341918
49365,2014-02-27,9.2,3.3,5.620000000000002,10.511577429058818
49366,2014-02-28,12.1,2.3,5.2200000000000015,10.511690888775732
49367,2014-03-01,6.8,0.6,4.880000000000001,10.511804348492646
49368,2014-03-02,6.5,2.3,4.780000000000001,10.51191780820956
49369,2014-03-03,10.2,-0.9,4.500000000000002,10.51203126792646
49370,2014-03-04,7.8,3.2,4.6800000000000015,10.512144727643374
49371,2014-03-05,9.4,2.9,4.900000000000001,10.512258187360288
49372,2014-03-06,9.6,0.7,5.520000000000001,10.512371647077202
49373,2014-03-07,11.5,0.4,6.080000000000001,10.512485106794117
49374,2014-03-08,14.0,1.3,6.540000000000001,10.512598566511016
49375,2014-03-09,14.9,0.3,6.940000000000002,10.51271202622793
49376,2014-03-10,14.0,0.8,7.540000000000001,10.512825485944845
49377,2014-03-11,13.5,0.3,7.700000000000001,10.512938945661759
49378,2014-03-12,16.5,0.2,8.240000000000002,10.513052405378659
49379,2014-03-13,16.4,1.1,8.56,10.513165865095573
49380,2014-03-14,17.9,2.6,9.020000000000001,10.513279324812487
49381,2014-03-15,13.5,5.7,9.8,10.513392784529401
49382,2014-03-16,12.5,5.5,10.720000000000002,10.513506244246315
49383,2014-03-17,18.8,7.0,10.700000000000001,10.513619703963215
49384,2014-03-18,20.3,5.9,11.580000000000002,10.51373316368013
49385,2014-03-19,13.7,7.7,12.660000000000002,10.513846623397043
49386,2014-03-20,22.0,3.9,12.380000000000003,10.513960083113957
49387,2014-03-21,21.7,5.5,10.42,10.514073542830857
49388,2014-03-22,18.6,5.2,9.020000000000001,10.514187002547771
49389,2014-03-23,5.3,1.2,6.880000000000003,10.514300462264686
49390,2014-03-24,7.7,0.9,4.800000000000002,10.5144139219816
49391,2014-03-25,6.5,-0.1,4.120000000000002,10.514527381698514
49392,2014-03-26,10.9,-1.1,5.280000000000001,10.514640841415414
49393,2014-03-27,14.8,-0.8,6.660000000000001,10.514754301132328
49394,2014-03-28,15.7,1.3,8.600000000000001,10.514867760849242
49395,2014-03-29,18.5,2.4,10.220000000000002,10.514981220566156
49396,2014-03-30,20.4,2.9,11.24,10.515094680283056
49397,2014-03-31,19.1,6.7,12.34,10.51520813999997
49398,2014-04-01,19.1,6.9,13.360000000000003,10.515321599716884
49399,2014-04-02,22.0,6.5,13.64,10.515435059433798
49400,2014-04-03,22.3,7.7,13.780000000000001,10.515548519150713
49401,2014-04-04,16.8,10.2,13.780000000000001,10.515661978867612
49402,2014-04-05,15.9,9.6,14.040000000000003,10.515775438584527
49403,2014-04-06,17.4,10.5,13.420000000000002,10.51588889830144
49404,2014-04-07,21.6,9.6,12.500000000000002,10.516002358018355
49405,2014-04-08,16.4,8.8,11.720000000000002,10.516115817735255
49406,2014-04-09,12.9,5.8,11.360000000000003,10.516229277452169
49407,2014-04-10,11.1,7.0,10.560000000000002,10.516342737169083
49408,2014-04-11,15.6,5.6,10.640000000000002,10.516456196885997
49409,2014-04-12,18.9,5.0,10.680000000000001,10.516569656602911
49410,2014-04-13,17.2,9.3,9.780000000000001,10.516683116319811
49411,2014-04-14,13.3,5.0,8.620000000000001,10.516796576036725
49412,2014-04-15,5.9,2.4,7.5600000000000005,10.51691003575364
49413,2014-04-16,9.7,1.1,6.1800000000000015,10.517023495470553
49414,2014-04-17,13.9,-0.8,5.940000000000001,10.517136955187453
49415,2014-04-18,11.2,2.7,7.200000000000001,10.517250414904368
49416,2014-04-19,14.4,2.6,8.460000000000003,10.517363874621282
49417,2014-04-20,15.8,6.9,9.820000000000002,10.517477334338196
49418,2014-04-21,16.9,5.4,11.380000000000003,10.51759079405511
49419,2014-04-22,19.3,8.6,12.760000000000002,10.51770425377201
49420,2014-04-23,20.7,6.3,13.680000000000001,10.517817713488924
49421,2014-04-24,21.7,7.1,14.440000000000003,10.517931173205838
49422,2014-04-25,22.1,8.3,13.8,10.518044632922752
49423,2014-04-26,20.5,11.0,13.14,10.518158092639652
49424,2014-04-27,13.6,8.6,12.420000000000002,10.518271552356566
49425,2014-04-28,13.4,8.3,11.88,10.51838501207348
49426,2014-04-29,15.9,8.0,11.560000000000002,10.518498471790394
49427,2014-04-30,19.8,6.8,11.88,10.518611931507309
49428,2014-05-01,19.4,10.2,10.960000000000003,10.518725391224208
49429,2014-05-02,16.0,8.1,10.280000000000001,10.518838850941123
49430,2014-05-03,8.1,5.1,9.84,10.518952310658037
49431,2014-05-04,12.8,4.6,10.32,10.51906577037495
49432,2014-05-05,17.8,1.9,10.38,10.51917923009185
49433,2014-05-06,23.5,6.1,12.06,10.519292689808765
49434,2014-05-07,15.6,8.9,13.48,10.519406149525679
49435,2014-05-08,19.9,8.7,14.540000000000001,10.519519609242593
49436,2014-05-09,20.1,11.5,13.900000000000002,10.519633068959507
49437,2014-05-10,21.5,11.2,13.440000000000001,10.519746528676407
49438,2014-05-11,17.4,8.3,12.360000000000001,10.519859988393321
49439,2014-05-12,13.2,7.4,11.140000000000002,10.519973448110235
49440,2014-05-13,12.6,6.6,9.72,10.52008690782715
49441,2014-05-14,13.1,6.1,9.180000000000001,10.520200367544064
49442,2014-05-15,12.8,5.7,9.34,10.520313827260964
49443,2014-05-16,14.0,6.9,10.260000000000002,10.520427286977878
49444,2014-05-17,14.9,7.5,11.760000000000002,10.520540746694792
49445,2014-05-18,19.4,9.3,14.080000000000002,10.520654206411706
49446,2014-05-19,24.0,7.8,16.78,10.520767666128606
49448,2014-05-21,28.3,10.2,17.68,10.520994585562434
49449,2014-05-22,30.8,15.1,18.000000000000004,10.521108045279348
49450,2014-05-23,17.6,11.7,18.360000000000003,10.521221504996262
49451,2014-05-24,20.6,10.0,17.660000000000004,10.521334964713162
49452,2014-05-25,24.3,9.8,15.620000000000001,10.521448424430076
49453,2014-05-26,22.4,14.5,15.24,10.52156188414699
49454,2014-05-27,15.5,12.1,14.820000000000002,10.521675343863905
49455,2014-05-28,16.5,11.2,12.98,10.521788803580804
49456,2014-05-29,17.1,8.9,12.020000000000001,10.521902263297719
49457,2014-05-30,11.7,5.4,12.220000000000002,10.522015723014633
49458,2014-05-31,19.5,3.8,12.400000000000002,10.522129182731547
49459,2014-06-01,20.6,7.8,12.920000000000002,10.522242642448461
49460,2014-06-02,20.9,7.9,14.280000000000001,10.52235610216536
49461,2014-06-03,21.6,10.0,14.940000000000001,10.522469561882275
49462,2014-06-04,23.0,10.0,15.920000000000002,10.52258302159919
49463,2014-06-05,19.4,11.4,17.540000000000003,10.522696481316103
49464,2014-06-06,26.5,9.3,19.220000000000002,10.522809941033003
49465,2014-06-07,29.5,12.2,21.080000000000005,10.522923400749917
49466,2014-06-08,32.1,14.5,23.240000000000002,10.523036860466831
49467,2014-06-09,33.9,15.1,24.44,10.523150320183746
49468,2014-06-10,33.4,17.3,24.720000000000002,10.52326377990066
49469,2014-06-11,30.6,20.2,24.140000000000004,10.52337723961756
49470,2014-06-12,29.1,18.5,22.6,10.523490699334474
49471,2014-06-13,25.8,15.5,20.740000000000002,10.523604159051388
49472,2014-06-14,21.5,14.4,19.06,10.523717618768302
49473,2014-06-15,22.7,11.3,17.800000000000004,10.523831078485202
49474,2014-06-16,22.2,10.8,17.32,10.523944538202116
49475,2014-06-17,23.6,12.9,17.580000000000002,10.52405799791903
49476,2014-06-18,25.1,10.9,16.98,10.524171457635944
49477,2014-06-19,25.1,12.6,16.76,10.524284917352858
49478,2014-06-20,17.7,9.7,17.040000000000003,10.524398377069758
49479,2014-06-21,21.8,10.0,17.26,10.524511836786672
49480,2014-06-22,26.8,9.8,16.98,10.524625296503586
49481,2014-06-23,26.9,11.7,17.380000000000003,10.5247387562205
49482,2014-06-24,23.5,12.3,17.500000000000004,10.5248522159374
49483,2014-06-25,20.4,11.2,17.759999999999998,10.524965675654315
49484,2014-06-26,23.2,7.9,18.04,10.525079135371229
49485,2014-06-27,26.1,12.8,17.54,10.525192595088143
49486,2014-06-28,29.0,15.4,17.020000000000003,10.525306054805057
49487,2014-06-29,16.5,11.4,17.060000000000002,10.525419514521957
49488,2014-06-30,16.6,10.8,16.0,10.525532974238871
49489,2014-07-01,22.6,9.5,15.540000000000001,10.525646433955785
49490,2014-07-02,17.7,12.3,17.0,10.5257598936727
49491,2014-07-03,26.2,11.3,18.48,10.5258733533896
49492,2014-07-04,29.4,11.7,19.96,10.525986813106513
49493,2014-07-05,24.7,17.7,21.18,10.526100272823427
49494,2014-07-06,30.4,15.7,20.62,10.526213732540342
49495,2014-07-07,26.2,16.3,18.720000000000002,10.526327192257256
49496,2014-07-08,19.3,12.2,17.2,10.526440651974156
49497,2014-07-09,14.5,11.5,15.680000000000001,10.52655411169107
49498,2014-07-10,15.6,11.0,14.98,10.526667571407984
49499,2014-07-11,21.2,12.9,15.520000000000001,10.526781031124898
49500,2014-07-12,21.2,14.4,16.9,10.526894490841798
49501,2014-07-13,23.2,14.1,18.360000000000003,10.527007950558712
49502,2014-07-14,24.4,15.4,19.44,10.527121410275626
49503,2014-07-15,25.7,15.3,20.42,10.52723486999254
49504,2014-07-16,28.1,15.3,21.28,10.527348329709454
49505,2014-07-17,28.2,16.6,22.360000000000003,10.527461789426354
49506,2014-07-18,30.0,15.1,23.160000000000004,10.527575249143268
49507,2014-07-19,33.6,14.8,22.3,10.527688708860182
49508,2014-07-20,30.8,18.9,21.48,10.527802168577097
49509,2014-07-21,19.6,15.9,20.96,10.527915628293997
49510,2014-07-22,20.4,15.9,19.96,10.52802908801091
49511,2014-07-23,26.7,15.2,19.300000000000004,10.528142547727825
49512,2014-07-24,24.9,13.5,19.82,10.528256007444739
49513,2014-07-25,27.5,15.0,20.0,10.528369467161653
49514,2014-07-26,25.5,15.3,20.160000000000004,10.528482926878553
49515,2014-07-27,22.7,16.7,20.060000000000002,10.528596386595467
49516,2014-07-28,26.8,15.2,19.440000000000005,10.528709846312381
49517,2014-07-29,23.6,17.3,19.200000000000003,10.528823306029295
49518,2014-07-30,20.7,16.8,19.32,10.528936765746195
49519,2014-07-31,22.8,14.0,19.12,10.52905022546311
49520,2014-08-01,25.0,12.8,19.300000000000004,10.529163685180023
49521,2014-08-02,28.0,15.5,19.98,10.529277144896938
49522,2014-08-03,26.1,14.8,19.76,10.529390604613852
49523,2014-08-04,26.5,15.6,19.660000000000004,10.529504064330752
49524,2014-08-05,22.0,14.6,19.46,10.529617524047666
49525,2014-08-06,24.5,13.3,19.6,10.52973098376458
49526,2014-08-07,25.9,14.8,19.5,10.529844443481494
49527,2014-08-08,27.8,13.3,20.540000000000003,10.529957903198394
49528,2014-08-09,25.2,16.4,20.200000000000003,10.530071362915308
49529,2014-08-10,30.7,14.9,19.92,10.530184822632222
49530,2014-08-11,19.5,15.2,18.840000000000003,10.530298282349136
49531,2014-08-12,21.5,14.4,17.7,10.53041174206605
49532,2014-08-13,17.8,13.6,16.060000000000002,10.53052520178295
49533,2014-08-14,19.2,12.3,15.34,10.530638661499864
49534,2014-08-15,19.2,12.4,15.1,10.530752121216779
49535,2014-08-16,17.6,11.5,15.5,10.530865580933693
49536,2014-08-17,22.7,10.0,15.74,10.530979040650593
49537,2014-08-18,22.3,12.9,15.8,10.531092500367507
49538,2014-08-19,21.2,12.7,16.080000000000002,10.53120596008442
49539,2014-08-20,17.1,12.9,15.960000000000003,10.531319419801335
49540,2014-08-21,19.9,10.7,15.620000000000001,10.531432879518249
49541,2014-08-22,21.7,10.1,15.060000000000002,10.531546339235149
49542,2014-08-23,19.6,12.0,14.98,10.531659798952063
49543,2014-08-24,18.0,10.2,15.280000000000001,10.531773258668977
49544,2014-08-25,20.0,9.4,15.1,10.531886718385891
49545,2014-08-26,20.9,12.2,15.220000000000002,10.532000178102791
49546,2014-08-27,17.9,10.8,16.160000000000004,10.532113637819705
49547,2014-08-28,23.1,9.2,16.92,10.53222709753662
49548,2014-08-29,22.2,13.4,16.34,10.532340557253534
49549,2014-08-30,22.6,15.0,15.88,10.532454016970448
49550,2014-08-31,16.0,11.0,15.420000000000002,10.532567476687348
49551,2014-09-01,14.5,11.2,14.7,10.532680936404262
49552,2014-09-02,17.5,11.7,14.360000000000003,10.532794396121176
49553,2014-09-03,17.0,12.4,15.020000000000001,10.53290785583809
49554,2014-09-04,22.0,13.6,16.22,10.53302131555499
49555,2014-09-05,22.6,12.6,17.1,10.533134775271904
49556,2014-09-06,25.2,14.5,18.12,10.533248234988818
49557,2014-09-07,25.8,13.6,18.400000000000002,10.533361694705732
49558,2014-09-08,26.9,13.2,18.200000000000003,10.533475154422646
49559,2014-09-09,23.3,14.0,17.18,10.533588614139546
49560,2014-09-10,19.7,12.4,15.720000000000002,10.53370207385646
49561,2014-09-11,18.7,10.4,14.440000000000001,10.533815533573375
49562,2014-09-12,12.6,10.1,13.840000000000003,10.533928993290289
49563,2014-09-13,16.0,10.9,13.620000000000001,10.534042453007189
49564,2014-09-14,17.4,13.8,13.920000000000002,10.534155912724103
49565,2014-09-15,18.1,10.8,14.8,10.534269372441017
49566,2014-09-16,21.2,10.4,15.780000000000001,10.534382832157931
49567,2014-09-17,22.9,11.7,16.48,10.534496291874845
49568,2014-09-18,25.7,11.4,16.96,10.534609751591745
49569,2014-09-19,26.1,12.6,17.060000000000002,10.534723211308659
49570,2014-09-20,22.2,14.2,16.1,10.534836671025573
49571,2014-09-21,21.5,12.2,14.440000000000003,10.534950130742487
49572,2014-09-22,13.8,6.8,13.120000000000001,10.535063590459401
49573,2014-09-23,15.1,6.0,11.960000000000003,10.535177050176301
49574,2014-09-24,19.8,4.0,11.460000000000003,10.535290509893215
49575,2014-09-25,15.0,8.5,12.120000000000001,10.53540396961013
49576,2014-09-26,16.9,8.2,12.720000000000002,10.535517429327044
49577,2014-09-27,18.0,10.0,13.220000000000002,10.535630889043944
49578,2014-09-28,18.1,9.2,13.98,10.535744348760858
